accel,ratio,slip,wm,peak_tau
1.0,4.130861752856348,0.0,2.714311444639905,0.024769645184278488
1.4,4.136627302241624,0.0013957255725851603,2.6595160416003774,0.02901536412537098
1.96,4.149685694144337,0.004556904204061851,2.6450780873079744,0.03655107691884041
2.744,4.152024542462656,0.005123093163714509,2.5322986847832185,0.04390915855765343
3.842,4.171654345843531,0.009875080655743496,2.656350421463395,0.05585884302854538
5.378,4.205084971145991,0.017967974415585175,2.7614957621553913,0.07100296765565872
7.53,4.241276276817014,0.02672917433857913,2.6635714210961994,0.09057365357875824
10.541,4.201758583091418,0.017162721600655573,2.68499585712219,0.12105376273393631
14.758,4.348182728642214,0.05260911373652122,2.611695615469285,0.16755281388759613
